site_brom.id,site.x,trt.name.x,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,site.y,trt.name.y,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,piercer_bio,predation_NA_bio.x,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,predation_NA_abd.x,predator_piercer_abd,prey_piercer_abd,scraper_abd,shredder_abd,predation_NA_bio.y,predator_bio,prey_bio,predation_NA_abd.y,predator_abd,prey_abd,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio.x,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio.y,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,site,trt.name
macae_B12,macae,mu2.5k0.5,2.5,0.5,7.52,0.05,c,950,21,37,1530.866,9.86,21.1,1.6600000000000001,6.06,68.67200000000008,1596759.90239167,NA,NA,NA,NA,NA,160,190,NA,NA,48.099650280555,0.060926572277444815,16.6,9.7,0.87,6.27,-20.9890909090909,9783796.58605,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.305346800304267,0.4157363923725339,NA,macae,mu2.5k0.5,0.544407894736842,NA,0.544407894736842,1,0.671849578,2.571680446,6.900546423,11.729367353,6.5334065269999995,1.78574458,0.48951441,45,53,222,4,17,0,13,11,6.5334065269999995,12.401216931,11.747485859,4,62,299,12.837185439,6.79438897,0,4.3467,6.401862920999999,0,0,0.301971987,0,0,26.033437329999998,4.3467,0,0.301971987,0,0,0,0,0,0,1.050759655,1.9599592879999999,0,0.638728952,2.571680446,0,0,0,0,0,0.083746219,0,0,6.401862920999999,0.033120626,11.32029222,0.301971987,0,0,4.3467,0,0,0,0,0,0,0,1.483772593,0,0,0,0,0.48951441,0,0,0,0,0,1.580142252,0,0,0.638728952,1.9792019539999999,0,0,0.9192160490000001,0,4.3467,0.054488122,0,0,0,20.536331087,0,0.32532891399999997,0.301971987,0,0,0,0.580431008,0,0,0,0,0,0,0,0,0.638728952,0,1.9792019539999999,0,4.3467,0.301971987,0,0.338785041,20.847342174,0,0,0.068805949,0,0,0,0,0,0,0.363140307,0,0,0,0,0,1.2170019449999998,0,0,0,0,80.35,124.94999999999999,47.349999999999994,77.6,-59.099999999999994,626.3000000000001,14.080516450325069,17.539825446039977,0.6418046924929715,0.023809523809523808,0,0,0,0,1.5,65,48,10.8651662497942,7.96924562311762,11.3865589732245,29.1136363636364,23.7863455988456,20.7575757575758,3.16324499226963,1.89559230553564,2.36357360504812,macae,mu2.5k0.5
macae_B37,macae,mu3k0.5,3,0.5,9.02,0.05,b,1e3,18,41,999.172,5.73,31.9,2.415,5.82,-7.696000000000019,3550518.97009167,NA,NA,NA,NA,NA,200,180,NA,NA,36.93743743637,0.044955654100277735,37.1,17.8,1.51,6.65,4.884000000000027,10570771.2973182,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.55157460387371,0.512313883099214,NA,macae,mu3k0.5,0.6527777777777778,NA,0.6527777777777778,1,0.481770881,1.84333991,5.51761445,0.17311468,5.703403177,2.917870439,2.032919358,43,98,222,5,8,0,22,14,5.703403177,0.654885561,12.311744157,5,51,356,2.119448667,7.60059374,0,2.6871,5.443469277,0.020999439,0,0.798421772,0,0,15.163511684,2.6871,0.020999439,0.798421772,0,0,0,0,0,0,0.755826872,2.471189421,0.020999439,0.460771442,1.84333991,0,0,0,0,0,0.036546737,0,0,5.443469277,0,0,0.798421772,0,0,2.6871,0,0,0,0,0,0,0,2.119448667,0,0,0,0,2.032919358,0,0,0,0,0,2.3197084009999998,0,0,0.460771442,1.521693216,0,0,0.495892972,0,2.6871,0,0,0,0,10.249877149,0,0.136567943,0.798421772,0,0,0,0.444934559,0,0,0,0,0,0,0,0,0.460771442,0,1.521693216,0,2.6871,0.798421772,0,0.050958413,10.31754249,0,0,0.047903163,0.020999439,0,0,0,0,0,0.898401857,0,0,0,0,0,1.421306544,0,0,0,0,86.78015873015873,124.85,44.9,79.94999999999999,-56.5,782.3000000000001,16.124953595880207,18.99755744982625,0.6916628086633517,0.047619047619047616,0,0,2,0,3,65,22,9.72700432922266,7.79722857460277,11.5164868298892,29.2878787878788,23.6307070707071,20.4242424242424,2.84883323763446,1.84254024409785,2.35215518889253,macae,mu3k0.5
macae_B36,macae,mu0.1k1,0.1,1,0.3,0.1,b,900,17,34,1131.889,3.47,15.15,1.1949999999999998,6.22,-11.248000000000129,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.676492957915,0.015366250869755883,59.2,22.9,1.96,6.26,8.22222222222223,12731701.5306667,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.04521095575035,0.41226486375559407,NA,macae,mu0.1k1,0.5970394736842105,NA,0.5970394736842105,1,0.34757894,1.724807969,6.925755521999999,0.208088677,0.261103271,3.566868689,2.3575216279999998,21,22,190,4,5,0,38,19,0.261103271,0.555667617,14.574953808,4,26,269,1.854611832,6.788030624999999,0,5.0219,0,0.014925382,0,1.712256857,0,0,8.6426424569999991,5.0219,0.014925382,1.712256857,0,0,0,0,0,0,0.87759084,1.162973942,0.014925382,0.332653558,1.724807969,0,0,0,0,0,0.208088677,0,0,0.008103444,0,0,1.712256857,0,0,5.0219,0,0,0,0.116290567,0,0,0,1.854611832,0,0,0,0,2.3575216279999998,0,0,0,0,0,1.063947183,0,0,0.332653558,1.050187195,0,0,0.624591013,0,5.0219,0.099026759,0,0,0,5.487162131,0,0,1.712256857,0,0,0,0.218338382,0,0,0,0,0,0,0,0,0.332653558,0,0.605925603,0,5.0219,1.712256857,0,0.406252631,5.5712635079999995,0,0,0,0.014925382,0,0,0,0,0,1.016997996,0,0,0,0,0,0.046949187,0,0,0,0.444261592,47.4420634920635,90.65,0,90.65,-45.15,558.6499999999999,23.92022664088481,52.7123454185065,0.5258890553140362,0.10317460317460317,0.07936507936507936,3,4,5,6.5,7,51,9.72853621175532,6.94840670290475,11.7566488750796,29.5757575757576,23.9414442501942,20.6439393939394,2.87728828565854,1.6635489170527,2.4270354685297,macae,mu0.1k1
macae_B8,macae,mu0.2k1,0.2,1,0.6,0.1,b,1e3,19,32.5,1449.065,4.04,15.4,1.26,6.26,7.696000000000019,6490.8939125,NA,NA,NA,NA,NA,190,170,NA,NA,19.27528786693125,0.06934886621309141,49,18.1,1.53,6.13,20.82962962962962,11416073.8435909,NA,NA,NA,NA,NA,130,110,NA,NA,460,530,90.52400945953943,0.40582423472760604,NA,macae,mu0.2k1,0.33436532507739936,NA,0.33436532507739936,1,0.77592282,2.188191429,1.532338247,43.099675708,0,2.949926478,4.117159882,44,44,93,0,16,0,41,36,0,43.875598528,10.787616036,0,60,214,0.443035881,51.135388086,0,0.5779,0,0,0,2.506890597,0,0,51.578423967,0.5779,0,2.506890597,0,0,0,0,0,0,0.732785842,0.536219533,0,0.77592282,2.188191429,0,0,0,0,0,0,0,0,0,0,0,2.506890597,0,0,0.5779,0,0,0,0,0,0,0,0.443035881,0,0,0,42.78510858,4.117159882,0,0,0,0,0,0.18918561,0,0,0.77592282,1.972679912,0,0,0.732785842,0,0.5779,0,0,0,0,47.593282655,0,0.31456712800000003,2.506890597,0,0,0,0.732785842,0,0,0,0,0,0,0,0,0.77592282,0,1.764332596,0,0.5779,2.506890597,0,0,47.801403868,0,0.03857415,0.106445915,0,0,0,0,0,0,0.126057972,0,0,0,0,0,0.024553488,0,0,0,0.208347316,40.581746031746036,103,7.55,95.45,-45.64999999999999,831.45,18.459995352736147,47.57797111355777,0.39462340491752257,0.015873015873015872,0.031746031746031744,2,0,4,1,4,64,7.52071003043385,7.62771577283321,10.7937665678109,26.5909090909091,23.4384659090909,20.7954545454545,1.99982516718355,1.78781956105786,2.24461282035159,macae,mu0.2k1
macae_B3,macae,mu0.4k1,0.4,1,1.2,0.1,a,1e3,18,42,1382.761,3.8,25.75,1.99,6,-4.440000000000282,77890.72695,NA,NA,NA,NA,NA,190,200,NA,NA,114.892634503225,0.10575750799590701,61.9,13.7,1.09,6.4,-16.491428571428596,15498644.7756522,NA,NA,NA,NA,NA,40,70,NA,NA,490,960,20.22939280248903,0.4563600118742783,NA,macae,mu0.4k1,0.7197368421052632,NA,0.7197368421052632,1,0.910462671,1.607986814,5.600916901,0.512967541,5.096693809,3.719669833,2.968121966,30,38,207,5,18,0,43,29,5.096693809,1.423430212,13.896695514,5,48,317,6.3098956909999995,9.625766182,0,1.9762,0,0.328254054,0,2.176703608,0,0,15.935661872999999,1.9762,0.328254054,2.176703608,0,0,0,0,0,0,1.798162869,2.641135347,0.328254054,0.582208617,1.6079868139999998,0,0,0,4.766929466,0,0.028150569,0,0,0,0,0,2.176703608,0,0,1.9762,0,0,0,0,0,0,0,1.5429662250000002,0,0,0,0,2.968121966,0,0,0,0.14684,0,2.303158375,0,0,0.495523861,1.0888049419999999,0,0,1.321558526,0,1.9762,0,0,0,0,10.570053251,0,0.337976972,2.176703608,0,0,0,0.524928545,0,0,0,0,0,0,0,0,0.495523861,0,1.0888049419999999,0.14684,1.9762,2.176703608,0,0.796629981,10.414112167,0,0.0018713479999999999,0.165664002,0.328254054,0,0,0,0,0,0.905882832,0,0,0,0,0,1.395404195,0,0,0,0,67.67777777777778,106.25,30.849999999999998,75.4,-1.5999999999999943,723.9000000000001,15.280827211496309,22.501874734010272,0.6367270263611726,0.023809523809523808,0,0,2,0,1.5,65,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,macae,mu0.4k1
macae_B22,macae,mu0.6k1,0.6,1,1.8,0.1,c,1400,17,41,1243.253,2.69,13.25,1.07,6.15,138.82399999999996,19472.6817375,NA,NA,NA,NA,NA,150,170,NA,NA,40.012505024149995,0.027598246009355353,16,10.1,0.88,5.59,-15.78666666666671,5363583.53989474,NA,NA,NA,NA,NA,70,110,NA,NA,620,620,81.63893395722144,0.5365644517835537,NA,macae,mu0.6k1,0.44313725490196076,NA,0.44313725490196076,1,0.713403325,0.717817975,2.91905336,0.8938398350000001,8.04930403,0.6291144710000001,6.391079768,33,14,135,10,38,0,8,30,8.04930403,1.6072431600000001,10.657065573999999,10,71,187,0.51902336,10.81947837,0,1.4612,7.403819923,0,0,0.110091111,0,0,18.742321653,1.4612,0,0.110091111,0,0,0,0,0,0,0.962076534,2.035067568,0,0.713403325,0.717817975,0,0,0,0,0,0,0,0,7.403819923,0,0,0.110091111,0,0,1.4612,0,0,0,0,0,0,0,0.51902336,0,0,3.32e-5,0,6.391079768,0,0,0,0,0,1.072469271,0,0,0.713403325,0.61454359,0,0,0.316592427,0,1.4612,0.056071255,0,0,0,15.07540195,0,0.8938398350000001,0.110091111,0,0,0,0.267606267,0,0,0,0,0,0,0,0,0.713403325,0,0.530380467,0,1.4612,0.110091111,0,0.04898616,15.715680205,0,0,0.309632835,0,0,0,0,0,0,0.616911123,0,0,0,0,0,0.455558148,0,0,0,0.084163123,60.784126984126985,118,0,118,-88.39999999999999,834,30.02185873739551,49.39095159701042,0.515119720204466,0.015873015873015872,0.015873015873015872,0,0,1,1,46,66,7.99222200293415,8.03217121332821,11.4938596423774,26.6590909090909,23.2068277016194,20.530303030303,2.13065372941858,1.86401213417615,2.35972421445778,macae,mu0.6k1
macae_B42,macae,mu0.8k1,0.8,1,2.41,0.1,c,1e3,11,45,1728.976,5.47,11.35,1.05,6.24,-42.55000000000006,168763.241716667,NA,NA,NA,NA,NA,180,160,NA,NA,27.474468207795,0.0512967098669785,28.3,15.9,1.2,5.77,13.895555555555548,10966254.5317143,NA,NA,NA,NA,NA,80,60,NA,NA,510,1680,41.87292153812017,0.3762122533197672,NA,macae,mu0.8k1,0.5902777777777778,NA,0.5902777777777778,1,0.583002538,2.462076301,3.3792369939999998,0.822589072,6.992663826,6.71587843,1.965087371,27,28,103,7,25,0,28,15,6.992663826,1.4055916099999999,14.522279096,7,52,174,6.55621529,7.182377441,0,2.4808,6.541478661,0,0,0.15966314,0,0,20.280071392,2.4808,0,0.15966314,0,0,0,0,0,0,0.573010444,1.599200787,0,0.583002538,2.4620763009999997,0,0,0,0,0.006517905,0,0,0,6.541478661,0,0,0.15966314,0,0,2.4808,0,0,0,0,0,0,0,6.549697385,0,0,0,0,1.965087371,0,0,0,0,0,0.776611715,0,0,0.541433167,1.7370727529999999,0,0,0.121825279,0,2.4808,0,0,0,0,16.280539406,0,0.822589072,0.15966314,0,0,0,0.121825279,0,0,0,0,0,0,0,0,0.541433167,0,1.660086569,0,2.4808,0.15966314,0,0,16.81552628,0,0.005666103,0.287602198,0,0,0,0,0,0,0.667017466,0,0,0,0,0,0.103928146,0,0,0,0.076986184,72.93412698412698,120,38,82,-43.2,784.3000000000001,19.44767138820032,26.664796231645212,0.6078179364520471,0.023809523809523808,0,0,0,0,1.5,65,49,8.25252044580862,8.21287740128364,13.4120096316666,27.5757575757576,23.219051627385,19.9848484848485,2.27569503202601,1.90695224389788,2.68036980366185,macae,mu0.8k1
macae_B9,macae,mu1k1,1,1,3.01,0.1,c,1e3,19,38,1358.606,3.52,10.45,0.855,6.29,-16.798,123326.984333333,NA,NA,NA,NA,NA,180,180,NA,NA,33.438843566385,0.03924870391024703,30.4,20.8,1.9,7.44,11.156923076923073,10147495.2189565,NA,NA,NA,NA,NA,70,80,NA,NA,370,1570,54.84432145507445,0.430849021615738,NA,macae,mu1k1,0.5833333333333334,NA,0.5833333333333334,1,6.045817632,1.192289432,1.8377757339999998,0.8853061640000001,9.427297623000001,0.646735666,5.44165385,36,16,83,3,41,0,6,18,9.427297623000001,6.9311237960000005,9.118454682,3,77,123,9.91308203,8.985804731,0,0.9258,0.023763487,5.561068524,0,0.067357329,0,0,18.922650248,0.9258,5.561068524,0.067357329,0,0,0,0,0,0,0.828078013,1.026603725,5.561068524,0.484749108,1.192289432,0,0,0,9.333703693,0,0.012430603,0,0,0.023763487,0,0,0.067357329,0,0,0.9258,0,0,0,0,0,0,0,0.579378337,0,0,0,0,5.44165385,0,0,0,0,0,0.153728164,0,0,0.41870997,1.192289432,0,0,0.75824757,0,0.9258,0,0,0,0,21.087868075,0,0.8728755610000001,0.067357329,0,0,0,0.42715020499999995,0,0,0,0,0,0,0,0,0.41870997,0,0.85442279,0,0.9258,0.067357329,0,0.331097365,16.003326913,0,0,0.396348199,5.561068524,0,0,0,0,0,0.052861152,0,0,0,0,0,0.100867012,0,0,0,0.337866642,60.33015873015873,113.3,14.299999999999999,99,-7.199999999999996,1374.1999999999998,22.166653500105813,36.74224296218339,0.5324815421902801,0.047619047619047616,0,0,0,0,3,65,34,7.30340592451172,8.23605646820656,11.2860401995843,26.1969696969697,22.9829194725028,20.4621212121212,1.91327103689102,1.89288622579777,2.30936322568766,macae,mu1k1
macae_B23,macae,mu1.5k1,1.5,1,4.51,0.1,c,1250,17,42,967.012,4.48,39.85,2.9349999999999996,6.45,-32.55999999999991,5595150.5525,NA,NA,NA,NA,NA,170,150,NA,NA,45.069960927715,0.05491735414413097,47.1,5.2,0.48,7.85,-15.06909090909093,16204574.608125,NA,NA,NA,NA,NA,10,60,NA,NA,250,590,49.92731389187166,0.39622399342062714,NA,macae,mu1.5k1,0.7705882352941176,NA,0.7705882352941176,1,0.433225777,0.678217415,6.985726684,0.11770479,3.68866229,0.97034697,6.424554969,21,12,196,7,3,0,5,20,3.68866229,0.550930567,15.058846038,7,24,233,0.902989641,12.139422394,0,2.8643,3.324369531,0,0,0.067357329,0,0,16.366781566,2.8643,0,0.067357329,0,0,0,0,0,0,1.008653454,3.594770779,0,0.433225777,0.678217415,0,0,0,0,0,0,0,0,3.324369531,0,0,0.067357329,0,0,2.8643,0,0,0,0,0,0,0,0.902989641,0,0,0,0,6.424554969,0,0,0,0,0,2.712690406,0,0,0.29219469,0.678217415,0,0,0.644360695,0,2.8643,0.439306102,0,0,0,11.482307468,0,0.11770479,0.067357329,0,0,0,0.582173636,0,0,0,0,0,0,0,0,0.29219469,0,0.471799251,0,2.8643,0.067357329,0,0.062187059,12.03931836,0,0,0,0,0,0,0,0,0,2.4344117180000002,0,0,0,0,0,0.278278688,0,0,0,0.206418164,56.56190476190476,100.94999999999999,18.05,82.9,-39.05,690.25,19.24550226581306,34.983579279380734,0.5613771764733734,0.047619047619047616,0.047619047619047616,6,2,6,3,4,34,10.6915363312154,7.45492663173282,12.0612393222492,30.5757575757576,24.0352132435466,20.2954545454545,3.26901822975648,1.79180751308693,2.44788334426559,macae,mu1.5k1
macae_B10,macae,mu2k1,2,1,6.02,0.1,b,1e3,18,33,1151.492,2.72,16.7,1.29,6.52,4.292000000000046,1551323.64513333,NA,NA,NA,NA,NA,190,160,NA,NA,24.734282139239998,0.11975593071188421,26.5,6.7,0.59,6.75,39.46666666666667,6196747.49881818,NA,NA,NA,NA,NA,70,70,NA,NA,440,530,29.22785472814016,0.4579854714283643,NA,macae,mu2k1,0.5970394736842105,NA,0.5970394736842105,1,2.8799605980000003,1.193535563,4.350173441,0.322180248,7.126386741,2.252351484,1.71075945,58,24,154,8,12,0,30,2,7.126386741,3.202140846,9.506819938,8,70,210,8.346698761,5.519113587,0,3.5059,0,1.78441475,0,0.679220427,0,0,13.865812348,3.5059,1.78441475,0.679220427,0,0,0,0,0,0,0.7969230030000001,0.697488517,1.78441475,1.095545848,1.193535563,0,0,0,6.773567704,0,0.012430603,0,0,0,0,0,0.679220427,0,0.012430603,3.5059,0,0,0,0,0,0,0,1.573131057,0,0,0,0,1.71075945,0,0,0,0,0,0.387738872,0,0,1.095545848,0.8052039609999999,0,0,0.456534569,0,3.5059,0,0,0,0,12.595454203000001,0,0.30974964499999996,0.679220427,0,0,0,0.102248483,0,0,0,0,0,0,0,0,1.095545848,0,0.610188431,0,3.5059,0.679220427,0,0.354286086,11.075668507000001,0,0,0.045120591,1.78441475,0,0,0,0,0,0.319091161,0,0,0,0,0,0.068647711,0,0,0,0.19501553,60.49468253968254,109.45,18.05,91.4,-18.000000000000007,1203.5,24.4571964052854,41.42684474635054,0.5426617191575319,0.07142857142857142,0,0,2,0,4.5,65,26,6.84432549035196,7.26148890398887,11.8954835328956,27.4393939393939,23.610662055336,20.4924242424242,1.87804143379203,1.71448560530653,2.43767295124867,macae,mu2k1
macae_B27,macae,mu2.5k1,2.5,1,7.52,0.1,a,1e3,15,41,1099.824,4.13,20.5,1.7349999999999999,6.55,-26.343999999999998,6490.8939125,NA,NA,NA,NA,NA,200,150,NA,NA,51.18298745478643,0.197761735298826,86.2,27.5,2.23,6.77,24.863999999999976,16975602.04,NA,NA,NA,NA,NA,70,70,NA,NA,700,580,193.69188142087478,0.4519475878969506,NA,macae,mu2.5k1,0.5916666666666667,NA,0.5916666666666667,1,0.644348567,5.054318967,15.090892745000001,8.821386088999999,0.091584692,8.890132452,0.795916244,38,92,414,1,4,0,61,4,0.091584692,9.465734655999999,29.831260408000002,1,42,571,15.061895290999999,8.96170286,0,12.8953,0,0,0,2.469681605,0,0,24.023598151,12.8953,0,2.469681605,0,0,0,0,0,0,0.7994062679999999,1.635521169,0,0.644348567,5.054318967,0,0,0,0,0,0.032191645,0,0,0,0,8.641444444,2.469681605,0,0,12.8953,0,0,0,0,0,0,0,6.420450847000001,0,0,0,0,0.795916244,0,0,0,0.14775,0,1.589798129,0,0,0.644348567,4.666392019000001,0,0,0.5600715759999999,0,12.8953,0.04572304,0,0,0,16.36951482,0,0,2.469681605,0,0,0,0.47611627199999995,0,0,0,0,0,0,0,0,0.644348567,0,4.4580447030000006,0.11012,12.8953,2.469681605,0,0.083955304,16.41523786,0,0.010867058,0,0,0,0,0,0,0,0.352833193,0,0.03763,0,0,0,1.226097878,0,0,0,0.208347316,84.77460317460317,118.85,62.1,56.74999999999999,14.049999999999997,626.15,12.17214559287532,15.032973090475705,0.7093061923308365,0.047619047619047616,0,0,2,0,3,65,6,9.79631392676309,7.45377041818032,11.7399273357592,30.1666666666667,24.06011002886,20.8787878787879,2.95522136790687,1.7933853639128,2.45115452555699,macae,mu2.5k1
macae_B31,macae,mu3k1,3,1,9.02,0.1,a,950,17,38.5,1217.259,3.89,20.2,1.51,6.13,-63.49199999999996,32454.4695583333,NA,NA,NA,NA,NA,150,180,NA,NA,94.84327970697998,0.045560189986844024,15.6,7.9,0.67,6.64,15.881538461538444,10212075.69132,NA,NA,NA,NA,NA,30,120,NA,NA,890,510,54.22834367733898,0.33293223857779497,NA,macae,mu3k1,0.5666666666666667,NA,0.5666666666666667,1,0.137858984,2.812372972,4.846234977,0.019766004,0.88680589,2.556305226,0.518862394,14,55,213,9,1,0,19,14,0.88680589,0.157624988,10.733775569,9,15,301,2.685402957,5.611012689,0,2.7159,0.008533481,0.008182642,0,0.749174678,0,0,8.304949127,2.7159,0.008182642,0.749174678,0,0,0,0,0,0,0.155007317,1.97532766,0.008182642,0.129676342,2.812372972,0.878272409,0,0,0,0,0,0,0,0.008533481,0,0,0.749174678,0,0,2.7159,0,0,0,0,0,0,0,1.807130548,0,0,0,0.019766004,0.518862394,0,0,0,0,0,1.97532766,0,0,0.129676342,2.71912788,0,0,0.155007317,0,2.7159,0,0,0,0,3.33399257,0,0,0.749174678,0,0,0,0.155007317,0,0,0,0,0,0,0,0,0.129676342,0,2.71912788,0,2.7159,0.749174678,0,0,3.325809928,0,0,0,0.008182642,0,0,0,0,0,0.038459462,0,0,0,0,0,1.936868198,0,0,0,0,102.63888888888889,127.8,70.85,56.95,26.65,750.25,13.305271221790962,13.005038718677413,0.802905038472344,0.15079365079365079,0,0,2.5,0,9.5,65,6,10.4372573935312,6.90311382125571,11.2995602020247,30.4772727272727,24.4307584776335,20.969696969697,3.18099140107393,1.68648306510712,2.36948353327307,macae,mu3k1
macae_B2,macae,mu0.1k2,0.1,2,0.3,0.19,a,900,15,44.5,918.473,4.86,38.55,2.895,5.75,-6.16173778666962e-14,38945.363475,NA,NA,NA,NA,NA,160,170,NA,NA,52.873190710926494,0.4380091170442917,11.8,17.1,1.41,6.24,-45.954000000000065,14689821.8611111,NA,NA,NA,NA,NA,60,30,NA,NA,140,690,153.2669324328255,0.44282413662864384,NA,macae,mu0.1k2,0.7242647058823529,NA,0.7242647058823529,1,0.633221853,0.8894834739999999,4.515616345,0.352621053,0.777654631,1.5176922730000002,1.023135749,34,10,243,4,17,0,17,15,0.777654631,0.9858429059999999,7.945927841,4,51,285,0.853985159,7.0046328529999995,0,0.5665,0.61241761,0.008182642,0,0.663707114,0,0,8.471035622,0.5665,0.008182642,0.663707114,0,0,0,0,0,0,3.739336292,0.6532972349999999,0.008182642,0.6250392109999999,0.8894834739999999,0,0,0,0,0,0.04122179,0,0,0.644609255,0,0,0.663707114,0,0,0.5665,0,0,0,0,0,0,0,0.853985159,0,0,9.27457e-4,0,1.023135749,0,0,0,0.03324,0,0.32347591,0,0,0.51579285,0.654335217,0,0,3.5730509159999997,0,0.5665,0.019195267,0,0,0,3.081968841,0,0.278159263,0.663707114,0,0,0,0.772920218,0,0,0,0,0,0,0,0,0.51579285,0,0,0.03324,0.5665,0.663707114,0,2.800130698,3.250968452,0,0.005666103,0.120172277,0.008182642,0,0,0,0,0,0.230854285,0,0,0,0,0,0.086955522,0,0,0,0.654335217,42.384126984126986,94,0,94,-15.099999999999993,657.1,19.47768124198207,45.95513138509738,0.45089496791624456,0.015873015873015872,0.031746031746031744,0,0,2,1,27,65,7.04546385325312,6.9582926303886,10.5711145164349,27.4469696969697,23.9400928932179,21.219696969697,1.93376632881334,1.66582171949696,2.24315846670714,macae,mu0.1k2
